income_max,income_min,persons_max,persons_min,subreg_id,total_number_of_households,workers_max,workers_min,year
-1.0,0.0,2.0,2,1.0,9636.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,2.0,29041.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,3.0,7570.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,4.0,4023.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,5.0,3993.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,6.0,6882.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,7.0,6274.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,8.0,8604.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,9.0,7788.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,10.0,5383.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,11.0,7592.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,12.0,1393.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,13.0,1314.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,14.0,3330.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,15.0,2743.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,16.0,2072.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,17.0,1791.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,18.0,2528.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,19.0,1204.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,20.0,1133.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,22.0,1030.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,23.0,3505.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,24.0,1697.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,25.0,5199.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,26.0,1795.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,27.0,361.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,28.0,43.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,29.0,1776.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,30.0,523.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,31.0,399.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,32.0,3724.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,33.0,1119.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,34.0,2140.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,35.0,90.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,36.0,3482.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,37.0,468.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,38.0,339.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,39.0,1162.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,40.0,1471.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,41.0,715.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,42.0,7542.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,43.0,118.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,44.0,2001.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,45.0,148.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,46.0,40.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,48.0,4.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,49.0,163.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,51.0,21.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,52.0,58.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,53.0,346.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,57.0,1.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,58.0,153.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,60.0,440.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,61.0,132.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,64.0,19591.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,65.0,6059.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,67.0,1984.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,68.0,3426.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,69.0,4630.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,70.0,844.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,71.0,2783.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,72.0,2533.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,73.0,2154.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,74.0,164.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,75.0,4257.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,76.0,17965.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,77.0,19448.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,78.0,1283.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,79.0,6308.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,80.0,4625.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,81.0,3802.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,82.0,1072.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,83.0,1335.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,84.0,687.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,85.0,14621.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,86.0,1842.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,87.0,3076.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,88.0,1041.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,89.0,84.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,90.0,504.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,91.0,2892.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,92.0,2799.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,93.0,1122.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,94.0,1024.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,95.0,10.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,96.0,146.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,97.0,313.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,98.0,58.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,99.0,1313.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,100.0,79.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,107.0,11522.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,124.0,26848.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,125.0,10153.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,126.0,2573.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,127.0,2918.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,128.0,4062.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,129.0,4312.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,130.0,5776.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,131.0,626.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,132.0,3024.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,133.0,395.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,135.0,4997.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,136.0,10324.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,138.0,2751.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,139.0,5835.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,140.0,3006.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,141.0,3348.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,142.0,1716.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,143.0,1127.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,144.0,278.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,145.0,289.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,146.0,638.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,147.0,35.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,148.0,5182.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,149.0,2256.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,150.0,1995.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,151.0,1230.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,152.0,946.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,153.0,217.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,155.0,72.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,156.0,260.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,157.0,18.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,158.0,130.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,159.0,41.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,161.0,212.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,162.0,1498.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,163.0,62.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,164.0,9.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,166.0,252.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,167.0,4.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,168.0,4.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,169.0,2256.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,170.0,250.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,172.0,54.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,174.0,28.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,175.0,37.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,176.0,18600.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,201.0,1739.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,202.0,31.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,203.0,0.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,204.0,1.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,205.0,122.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,206.0,69.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,207.0,471.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,208.0,98.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,209.0,6.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,210.0,1667.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,301.0,1759.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,302.0,192.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,303.0,879.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,304.0,2271.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,401.0,0.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,402.0,180.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,403.0,857.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,404.0,6.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1001.0,20568.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1002.0,148565.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1003.0,3784.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1004.0,2101.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1005.0,4825.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1006.0,7152.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1007.0,547.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1008.0,7615.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1009.0,9751.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1010.0,10300.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1011.0,10642.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1012.0,3513.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1013.0,3073.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1014.0,1943.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1015.0,271.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1016.0,2101.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1017.0,499.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1018.0,1313.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1019.0,978.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1020.0,1703.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1024.0,512.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1025.0,6928.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1026.0,656.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1065.0,2238.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1068.0,1010.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1069.0,392.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1070.0,273.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1071.0,517.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1072.0,126.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1073.0,237.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1074.0,10.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1077.0,26132.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1079.0,5890.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1080.0,4213.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1081.0,3326.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1082.0,485.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1083.0,444.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1084.0,581.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1085.0,7787.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1086.0,341.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1125.0,15160.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1126.0,1563.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1127.0,5888.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1128.0,197.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1129.0,726.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1130.0,3650.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1131.0,87.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1132.0,4462.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1133.0,803.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1135.0,3034.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1136.0,1299.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1138.0,1253.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1139.0,1192.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1140.0,2045.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1141.0,306.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1142.0,837.0,-1.0,0.0,2040.0
-1.0,0.0,2.0,2,1.0,9827.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,2.0,29722.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,3.0,8012.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,4.0,4249.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,5.0,4097.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,6.0,6953.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,7.0,6451.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,8.0,8672.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,9.0,8157.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,10.0,5498.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,11.0,7696.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,12.0,1424.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,13.0,1345.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,14.0,3366.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,15.0,2833.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,16.0,2131.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,17.0,1846.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,18.0,2608.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,19.0,1279.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,20.0,1148.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,22.0,1056.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,23.0,3583.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,24.0,1732.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,25.0,5285.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,26.0,1852.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,27.0,379.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,28.0,43.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,29.0,2004.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,30.0,578.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,31.0,413.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,32.0,4048.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,33.0,1188.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,34.0,2234.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,35.0,92.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,36.0,3660.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,37.0,491.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,38.0,353.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,39.0,1201.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,40.0,1595.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,41.0,739.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,42.0,7871.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,43.0,129.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,44.0,2150.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,45.0,153.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,46.0,45.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,48.0,6.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,49.0,186.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,51.0,22.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,52.0,60.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,53.0,389.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,57.0,0.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,58.0,165.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,60.0,461.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,61.0,148.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,64.0,20382.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,65.0,6480.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,67.0,2097.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,68.0,3674.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,69.0,4838.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,70.0,946.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,71.0,3033.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,72.0,2667.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,73.0,2302.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,74.0,186.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,75.0,4475.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,76.0,18520.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,77.0,19769.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,78.0,1318.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,79.0,6384.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,80.0,4772.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,81.0,3982.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,82.0,1133.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,83.0,1428.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,84.0,703.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,85.0,15064.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,86.0,1990.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,87.0,3232.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,88.0,1132.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,89.0,88.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,90.0,534.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,91.0,3115.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,92.0,2923.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,93.0,1159.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,94.0,1063.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,95.0,10.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,96.0,156.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,97.0,335.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,98.0,60.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,99.0,1354.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,100.0,85.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,107.0,12382.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,124.0,27721.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,125.0,10348.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,126.0,2668.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,127.0,2981.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,128.0,4444.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,129.0,4560.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,130.0,5925.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,131.0,659.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,132.0,3075.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,133.0,404.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,135.0,5187.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,136.0,11015.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,138.0,2878.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,139.0,6137.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,140.0,3136.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,141.0,3469.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,142.0,1795.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,143.0,1169.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,144.0,293.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,145.0,300.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,146.0,689.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,147.0,36.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,148.0,5495.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,149.0,2382.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,150.0,2105.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,151.0,1319.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,152.0,1033.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,153.0,226.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,155.0,78.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,156.0,271.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,157.0,20.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,158.0,135.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,159.0,46.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,161.0,225.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,162.0,1598.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,163.0,71.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,164.0,9.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,166.0,266.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,167.0,4.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,168.0,7.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,169.0,2399.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,170.0,266.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,172.0,61.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,174.0,34.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,175.0,45.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,176.0,19581.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,201.0,1779.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,202.0,34.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,203.0,0.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,204.0,2.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,205.0,124.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,206.0,73.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,207.0,476.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,208.0,98.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,209.0,6.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,210.0,1717.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,301.0,1759.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,302.0,192.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,303.0,879.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,304.0,2270.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,401.0,0.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,402.0,180.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,403.0,855.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,404.0,6.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,1001.0,22390.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,1002.0,156007.0,-1.0,0.0,2044.0
-1.0,0.0,2.0,2,1003.0,4049.0,-1.0,0.0,2044.0
