home_based_status,sector_id,subreg_id,total_number_of_jobs,year
-1.0,-1.0,6.0,21623.0,2040
-1.0,-1.0,6.0,21978.0,2044
-1.0,-1.0,6.0,22510.0,2050
-1.0,-1.0,7.0,22720.0,2020
-1.0,-1.0,7.0,22869.0,2025
-1.0,-1.0,7.0,23018.0,2030
-1.0,-1.0,7.0,23167.0,2035
-1.0,-1.0,7.0,23316.0,2040
-1.0,-1.0,7.0,23435.0,2044
-1.0,-1.0,7.0,23614.0,2050
-1.0,-1.0,8.0,59499.0,2020
-1.0,-1.0,8.0,60264.0,2025
-1.0,-1.0,8.0,61029.0,2030
-1.0,-1.0,8.0,61794.0,2035
-1.0,-1.0,8.0,62559.0,2040
-1.0,-1.0,8.0,63171.0,2044
-1.0,-1.0,8.0,64089.0,2050
-1.0,-1.0,9.0,14230.0,2020
-1.0,-1.0,9.0,14772.0,2025
-1.0,-1.0,9.0,15313.0,2030
-1.0,-1.0,9.0,15854.0,2035
-1.0,-1.0,9.0,16396.0,2040
-1.0,-1.0,9.0,16829.0,2044
-1.0,-1.0,9.0,17479.0,2050
-1.0,-1.0,10.0,25217.0,2020
-1.0,-1.0,10.0,25681.0,2025
-1.0,-1.0,10.0,26145.0,2030
-1.0,-1.0,10.0,26610.0,2035
-1.0,-1.0,10.0,27074.0,2040
-1.0,-1.0,10.0,27445.0,2044
-1.0,-1.0,10.0,28002.0,2050
-1.0,-1.0,11.0,26279.0,2020
-1.0,-1.0,11.0,26967.0,2025
-1.0,-1.0,11.0,27655.0,2030
-1.0,-1.0,11.0,28343.0,2035
-1.0,-1.0,11.0,29031.0,2040
-1.0,-1.0,11.0,29581.0,2044
-1.0,-1.0,11.0,30407.0,2050
-1.0,-1.0,12.0,4980.0,2020
-1.0,-1.0,12.0,5260.0,2025
-1.0,-1.0,12.0,5540.0,2030
-1.0,-1.0,12.0,5820.0,2035
-1.0,-1.0,12.0,6101.0,2040
-1.0,-1.0,12.0,6325.0,2044
-1.0,-1.0,12.0,6661.0,2050
-1.0,-1.0,13.0,23060.0,2020
-1.0,-1.0,13.0,23429.0,2025
-1.0,-1.0,13.0,23798.0,2030
-1.0,-1.0,13.0,24166.0,2035
-1.0,-1.0,13.0,24535.0,2040
-1.0,-1.0,13.0,24830.0,2044
-1.0,-1.0,13.0,25273.0,2050
-1.0,-1.0,14.0,4880.0,2020
-1.0,-1.0,14.0,4934.0,2025
-1.0,-1.0,14.0,4989.0,2030
-1.0,-1.0,14.0,5043.0,2035
-1.0,-1.0,14.0,5097.0,2040
-1.0,-1.0,14.0,5141.0,2044
-1.0,-1.0,14.0,5206.0,2050
-1.0,-1.0,15.0,2044.0,2020
-1.0,-1.0,15.0,2212.0,2025
-1.0,-1.0,15.0,2379.0,2030
-1.0,-1.0,15.0,2546.0,2035
-1.0,-1.0,15.0,2714.0,2040
-1.0,-1.0,15.0,2848.0,2044
-1.0,-1.0,15.0,3049.0,2050
-1.0,-1.0,16.0,2277.0,2020
-1.0,-1.0,16.0,2330.0,2025
-1.0,-1.0,16.0,2382.0,2030
-1.0,-1.0,16.0,2434.0,2035
-1.0,-1.0,16.0,2487.0,2040
-1.0,-1.0,16.0,2529.0,2044
-1.0,-1.0,16.0,2592.0,2050
-1.0,-1.0,17.0,1166.0,2020
-1.0,-1.0,17.0,1166.0,2025
-1.0,-1.0,17.0,1166.0,2030
-1.0,-1.0,17.0,1166.0,2035
-1.0,-1.0,17.0,1166.0,2040
-1.0,-1.0,17.0,1166.0,2044
-1.0,-1.0,17.0,1166.0,2050
-1.0,-1.0,18.0,5114.0,2020
-1.0,-1.0,18.0,5114.0,2025
-1.0,-1.0,18.0,5114.0,2030
-1.0,-1.0,18.0,5114.0,2035
-1.0,-1.0,18.0,5114.0,2040
-1.0,-1.0,18.0,5114.0,2044
-1.0,-1.0,18.0,5114.0,2050
-1.0,-1.0,19.0,1319.0,2020
-1.0,-1.0,19.0,1447.0,2025
-1.0,-1.0,19.0,1575.0,2030
-1.0,-1.0,19.0,1702.0,2035
-1.0,-1.0,19.0,1830.0,2040
-1.0,-1.0,19.0,1933.0,2044
-1.0,-1.0,19.0,2086.0,2050
-1.0,-1.0,20.0,4037.0,2020
-1.0,-1.0,20.0,4210.0,2025
-1.0,-1.0,20.0,4384.0,2030
-1.0,-1.0,20.0,4558.0,2035
-1.0,-1.0,20.0,4731.0,2040
-1.0,-1.0,20.0,4870.0,2044
-1.0,-1.0,20.0,5078.0,2050
-1.0,-1.0,22.0,849.0,2020
-1.0,-1.0,22.0,854.0,2025
-1.0,-1.0,22.0,858.0,2030
-1.0,-1.0,22.0,863.0,2035
-1.0,-1.0,22.0,868.0,2040
-1.0,-1.0,22.0,871.0,2044
-1.0,-1.0,22.0,877.0,2050
-1.0,-1.0,23.0,3000.0,2020
-1.0,-1.0,23.0,3017.0,2025
-1.0,-1.0,23.0,3035.0,2030
-1.0,-1.0,23.0,3052.0,2035
-1.0,-1.0,23.0,3069.0,2040
-1.0,-1.0,23.0,3083.0,2044
-1.0,-1.0,23.0,3104.0,2050
-1.0,-1.0,24.0,1156.0,2020
-1.0,-1.0,24.0,1194.0,2025
-1.0,-1.0,24.0,1232.0,2030
-1.0,-1.0,24.0,1270.0,2035
-1.0,-1.0,24.0,1309.0,2040
-1.0,-1.0,24.0,1339.0,2044
-1.0,-1.0,24.0,1385.0,2050
-1.0,-1.0,25.0,10356.0,2020
-1.0,-1.0,25.0,10568.0,2025
-1.0,-1.0,25.0,10780.0,2030
-1.0,-1.0,25.0,10992.0,2035
-1.0,-1.0,25.0,11204.0,2040
-1.0,-1.0,25.0,11374.0,2044
-1.0,-1.0,25.0,11628.0,2050
-1.0,-1.0,26.0,12308.0,2020
-1.0,-1.0,26.0,12520.0,2025
-1.0,-1.0,26.0,12731.0,2030
-1.0,-1.0,26.0,12943.0,2035
-1.0,-1.0,26.0,13155.0,2040
-1.0,-1.0,26.0,13324.0,2044
-1.0,-1.0,26.0,13578.0,2050
-1.0,-1.0,27.0,2327.0,2020
-1.0,-1.0,27.0,2428.0,2025
-1.0,-1.0,27.0,2529.0,2030
-1.0,-1.0,27.0,2630.0,2035
-1.0,-1.0,27.0,2730.0,2040
-1.0,-1.0,27.0,2811.0,2044
-1.0,-1.0,27.0,2932.0,2050
-1.0,-1.0,28.0,17.0,2020
-1.0,-1.0,28.0,18.0,2025
-1.0,-1.0,28.0,20.0,2030
-1.0,-1.0,28.0,21.0,2035
-1.0,-1.0,28.0,22.0,2040
-1.0,-1.0,28.0,23.0,2044
-1.0,-1.0,28.0,25.0,2050
-1.0,-1.0,29.0,695.0,2020
-1.0,-1.0,29.0,849.0,2025
-1.0,-1.0,29.0,1004.0,2030
-1.0,-1.0,29.0,1158.0,2035
-1.0,-1.0,29.0,1312.0,2040
-1.0,-1.0,29.0,1436.0,2044
-1.0,-1.0,29.0,1621.0,2050
-1.0,-1.0,30.0,1037.0,2020
-1.0,-1.0,30.0,1122.0,2025
-1.0,-1.0,30.0,1207.0,2030
-1.0,-1.0,30.0,1292.0,2035
-1.0,-1.0,30.0,1376.0,2040
-1.0,-1.0,30.0,1444.0,2044
-1.0,-1.0,30.0,1546.0,2050
-1.0,-1.0,31.0,1043.0,2020
-1.0,-1.0,31.0,1016.0,2025
-1.0,-1.0,31.0,988.0,2030
-1.0,-1.0,31.0,960.0,2035
-1.0,-1.0,31.0,933.0,2040
-1.0,-1.0,31.0,911.0,2044
-1.0,-1.0,31.0,878.0,2050
-1.0,-1.0,32.0,5922.0,2020
-1.0,-1.0,32.0,6969.0,2025
-1.0,-1.0,32.0,8016.0,2030
-1.0,-1.0,32.0,9062.0,2035
-1.0,-1.0,32.0,10109.0,2040
-1.0,-1.0,32.0,10947.0,2044
-1.0,-1.0,32.0,12203.0,2050
-1.0,-1.0,33.0,1587.0,2020
-1.0,-1.0,33.0,1738.0,2025
-1.0,-1.0,33.0,1890.0,2030
-1.0,-1.0,33.0,2041.0,2035
-1.0,-1.0,33.0,2192.0,2040
-1.0,-1.0,33.0,2313.0,2044
-1.0,-1.0,33.0,2495.0,2050
-1.0,-1.0,34.0,6004.0,2020
-1.0,-1.0,34.0,6178.0,2025
-1.0,-1.0,34.0,6352.0,2030
-1.0,-1.0,34.0,6526.0,2035
-1.0,-1.0,34.0,6701.0,2040
-1.0,-1.0,34.0,6840.0,2044
-1.0,-1.0,34.0,7049.0,2050
-1.0,-1.0,35.0,110.0,2020
-1.0,-1.0,35.0,103.0,2025
-1.0,-1.0,35.0,96.0,2030
-1.0,-1.0,35.0,89.0,2035
-1.0,-1.0,35.0,82.0,2040
-1.0,-1.0,35.0,76.0,2044
-1.0,-1.0,35.0,68.0,2050
-1.0,-1.0,36.0,5818.0,2020
-1.0,-1.0,36.0,6069.0,2025
-1.0,-1.0,36.0,6320.0,2030
-1.0,-1.0,36.0,6572.0,2035
-1.0,-1.0,36.0,6823.0,2040
-1.0,-1.0,36.0,7024.0,2044
-1.0,-1.0,36.0,7325.0,2050
-1.0,-1.0,37.0,617.0,2020
-1.0,-1.0,37.0,620.0,2025
-1.0,-1.0,37.0,623.0,2030
-1.0,-1.0,37.0,626.0,2035
-1.0,-1.0,37.0,630.0,2040
-1.0,-1.0,37.0,632.0,2044
-1.0,-1.0,37.0,636.0,2050
-1.0,-1.0,38.0,111.0,2020
-1.0,-1.0,38.0,296.0,2025
-1.0,-1.0,38.0,482.0,2030
-1.0,-1.0,38.0,667.0,2035
-1.0,-1.0,38.0,852.0,2040
-1.0,-1.0,38.0,1001.0,2044
-1.0,-1.0,38.0,1223.0,2050
-1.0,-1.0,39.0,1143.0,2020
-1.0,-1.0,39.0,1152.0,2025
-1.0,-1.0,39.0,1162.0,2030
-1.0,-1.0,39.0,1171.0,2035
-1.0,-1.0,39.0,1180.0,2040
-1.0,-1.0,39.0,1188.0,2044
-1.0,-1.0,39.0,1199.0,2050
-1.0,-1.0,40.0,3718.0,2020
-1.0,-1.0,40.0,4207.0,2025
-1.0,-1.0,40.0,4696.0,2030
-1.0,-1.0,40.0,5184.0,2035
-1.0,-1.0,40.0,5673.0,2040
-1.0,-1.0,40.0,6064.0,2044
-1.0,-1.0,40.0,6651.0,2050
-1.0,-1.0,41.0,1484.0,2020
-1.0,-1.0,41.0,1444.0,2025
-1.0,-1.0,41.0,1403.0,2030
-1.0,-1.0,41.0,1362.0,2035
-1.0,-1.0,41.0,1322.0,2040
-1.0,-1.0,41.0,1290.0,2044
-1.0,-1.0,41.0,1241.0,2050
-1.0,-1.0,42.0,9428.0,2020
-1.0,-1.0,42.0,9428.0,2025
-1.0,-1.0,42.0,9428.0,2030
-1.0,-1.0,42.0,9428.0,2035
-1.0,-1.0,42.0,9427.0,2040
-1.0,-1.0,42.0,9427.0,2044
-1.0,-1.0,42.0,9427.0,2050
-1.0,-1.0,43.0,64.0,2020
-1.0,-1.0,43.0,64.0,2025
-1.0,-1.0,43.0,64.0,2030
-1.0,-1.0,43.0,64.0,2035
-1.0,-1.0,43.0,64.0,2040
-1.0,-1.0,43.0,64.0,2044
-1.0,-1.0,43.0,64.0,2050
-1.0,-1.0,44.0,5867.0,2020
-1.0,-1.0,44.0,6712.0,2025
-1.0,-1.0,44.0,7558.0,2030
-1.0,-1.0,44.0,8403.0,2035
-1.0,-1.0,44.0,9248.0,2040
-1.0,-1.0,44.0,9925.0,2044
-1.0,-1.0,44.0,10939.0,2050
-1.0,-1.0,45.0,78.0,2020
-1.0,-1.0,45.0,83.0,2025
-1.0,-1.0,45.0,87.0,2030
-1.0,-1.0,45.0,92.0,2035
-1.0,-1.0,45.0,97.0,2040
-1.0,-1.0,45.0,100.0,2044
-1.0,-1.0,45.0,106.0,2050
-1.0,-1.0,46.0,6.0,2020
-1.0,-1.0,46.0,6.0,2025
-1.0,-1.0,46.0,6.0,2030
-1.0,-1.0,46.0,6.0,2035
-1.0,-1.0,46.0,6.0,2040
-1.0,-1.0,46.0,6.0,2044
-1.0,-1.0,46.0,6.0,2050
-1.0,-1.0,48.0,23.0,2020
-1.0,-1.0,48.0,27.0,2025
-1.0,-1.0,48.0,31.0,2030
-1.0,-1.0,48.0,36.0,2035
-1.0,-1.0,48.0,40.0,2040
-1.0,-1.0,48.0,43.0,2044
-1.0,-1.0,48.0,48.0,2050
-1.0,-1.0,49.0,0.0,2020
-1.0,-1.0,49.0,0.0,2025
-1.0,-1.0,49.0,0.0,2030
-1.0,-1.0,49.0,0.0,2035
-1.0,-1.0,49.0,0.0,2040
-1.0,-1.0,49.0,0.0,2044
-1.0,-1.0,49.0,0.0,2050
-1.0,-1.0,51.0,6.0,2020
-1.0,-1.0,51.0,6.0,2025
-1.0,-1.0,51.0,6.0,2030
-1.0,-1.0,51.0,6.0,2035
-1.0,-1.0,51.0,6.0,2040
-1.0,-1.0,51.0,6.0,2044
-1.0,-1.0,51.0,6.0,2050
-1.0,-1.0,52.0,210.0,2020
-1.0,-1.0,52.0,281.0,2025
-1.0,-1.0,52.0,351.0,2030
-1.0,-1.0,52.0,422.0,2035
-1.0,-1.0,52.0,493.0,2040
-1.0,-1.0,52.0,549.0,2044
-1.0,-1.0,52.0,634.0,2050
-1.0,-1.0,53.0,556.0,2020
-1.0,-1.0,53.0,691.0,2025
-1.0,-1.0,53.0,826.0,2030
-1.0,-1.0,53.0,960.0,2035
-1.0,-1.0,53.0,1095.0,2040
-1.0,-1.0,53.0,1203.0,2044
-1.0,-1.0,53.0,1365.0,2050
-1.0,-1.0,57.0,0.0,2020
-1.0,-1.0,57.0,0.0,2025
-1.0,-1.0,57.0,0.0,2030
-1.0,-1.0,57.0,0.0,2035
-1.0,-1.0,57.0,0.0,2040
-1.0,-1.0,57.0,0.0,2044
-1.0,-1.0,57.0,0.0,2050
-1.0,-1.0,58.0,41.0,2020
-1.0,-1.0,58.0,41.0,2025
-1.0,-1.0,58.0,41.0,2030
-1.0,-1.0,58.0,42.0,2035
-1.0,-1.0,58.0,42.0,2040
-1.0,-1.0,58.0,42.0,2044
-1.0,-1.0,58.0,42.0,2050
-1.0,-1.0,60.0,461.0,2020
-1.0,-1.0,60.0,466.0,2025
-1.0,-1.0,60.0,471.0,2030
-1.0,-1.0,60.0,476.0,2035
-1.0,-1.0,60.0,481.0,2040
-1.0,-1.0,60.0,485.0,2044
-1.0,-1.0,60.0,491.0,2050
-1.0,-1.0,61.0,65.0,2020
-1.0,-1.0,61.0,64.0,2025
-1.0,-1.0,61.0,63.0,2030
-1.0,-1.0,61.0,62.0,2035
-1.0,-1.0,61.0,62.0,2040
-1.0,-1.0,61.0,61.0,2044
-1.0,-1.0,61.0,60.0,2050
-1.0,-1.0,64.0,26301.0,2020
-1.0,-1.0,64.0,26566.0,2025
-1.0,-1.0,64.0,26831.0,2030
-1.0,-1.0,64.0,27096.0,2035
-1.0,-1.0,64.0,27362.0,2040
-1.0,-1.0,64.0,27574.0,2044
-1.0,-1.0,64.0,27892.0,2050
-1.0,-1.0,65.0,13534.0,2020
-1.0,-1.0,65.0,13842.0,2025
-1.0,-1.0,65.0,14149.0,2030
-1.0,-1.0,65.0,14456.0,2035
-1.0,-1.0,65.0,14764.0,2040
-1.0,-1.0,65.0,15010.0,2044
-1.0,-1.0,65.0,15379.0,2050
-1.0,-1.0,67.0,1401.0,2020
-1.0,-1.0,67.0,1911.0,2025
-1.0,-1.0,67.0,2422.0,2030
-1.0,-1.0,67.0,2932.0,2035
-1.0,-1.0,67.0,3442.0,2040
-1.0,-1.0,67.0,3851.0,2044
-1.0,-1.0,67.0,4463.0,2050
-1.0,-1.0,68.0,4362.0,2020
-1.0,-1.0,68.0,4601.0,2025
-1.0,-1.0,68.0,4841.0,2030
-1.0,-1.0,68.0,5080.0,2035
-1.0,-1.0,68.0,5319.0,2040
-1.0,-1.0,68.0,5511.0,2044
-1.0,-1.0,68.0,5798.0,2050
-1.0,-1.0,69.0,6973.0,2020
-1.0,-1.0,69.0,7212.0,2025
-1.0,-1.0,69.0,7452.0,2030
-1.0,-1.0,69.0,7692.0,2035
-1.0,-1.0,69.0,7931.0,2040
-1.0,-1.0,69.0,8123.0,2044
-1.0,-1.0,69.0,8410.0,2050
-1.0,-1.0,70.0,759.0,2020
-1.0,-1.0,70.0,1012.0,2025
-1.0,-1.0,70.0,1266.0,2030
-1.0,-1.0,70.0,1519.0,2035
-1.0,-1.0,70.0,1772.0,2040
-1.0,-1.0,70.0,1975.0,2044
-1.0,-1.0,70.0,2279.0,2050
-1.0,-1.0,71.0,4566.0,2020
-1.0,-1.0,71.0,5358.0,2025
-1.0,-1.0,71.0,6150.0,2030
-1.0,-1.0,71.0,6942.0,2035
-1.0,-1.0,71.0,7735.0,2040
-1.0,-1.0,71.0,8368.0,2044
-1.0,-1.0,71.0,9319.0,2050
-1.0,-1.0,72.0,2085.0,2020
-1.0,-1.0,72.0,2399.0,2025
-1.0,-1.0,72.0,2712.0,2030
-1.0,-1.0,72.0,3026.0,2035
-1.0,-1.0,72.0,3340.0,2040
-1.0,-1.0,72.0,3591.0,2044
-1.0,-1.0,72.0,3967.0,2050
-1.0,-1.0,73.0,6949.0,2020
-1.0,-1.0,73.0,7237.0,2025
-1.0,-1.0,73.0,7525.0,2030
-1.0,-1.0,73.0,7812.0,2035
-1.0,-1.0,73.0,8100.0,2040
-1.0,-1.0,73.0,8331.0,2044
-1.0,-1.0,73.0,8676.0,2050
-1.0,-1.0,74.0,76.0,2020
-1.0,-1.0,74.0,96.0,2025
-1.0,-1.0,74.0,117.0,2030
-1.0,-1.0,74.0,137.0,2035
-1.0,-1.0,74.0,157.0,2040
-1.0,-1.0,74.0,174.0,2044
-1.0,-1.0,74.0,198.0,2050
-1.0,-1.0,75.0,3985.0,2020
-1.0,-1.0,75.0,4293.0,2025
-1.0,-1.0,75.0,4602.0,2030
-1.0,-1.0,75.0,4910.0,2035
-1.0,-1.0,75.0,5218.0,2040
-1.0,-1.0,75.0,5465.0,2044
-1.0,-1.0,75.0,5835.0,2050
-1.0,-1.0,76.0,15752.0,2020
-1.0,-1.0,76.0,16234.0,2025
-1.0,-1.0,76.0,16717.0,2030
-1.0,-1.0,76.0,17200.0,2035
-1.0,-1.0,76.0,17682.0,2040
-1.0,-1.0,76.0,18068.0,2044
-1.0,-1.0,76.0,18647.0,2050
-1.0,-1.0,77.0,44080.0,2020
-1.0,-1.0,77.0,45565.0,2025
-1.0,-1.0,77.0,47049.0,2030
-1.0,-1.0,77.0,48534.0,2035
-1.0,-1.0,77.0,50019.0,2040
-1.0,-1.0,77.0,51206.0,2044
-1.0,-1.0,77.0,52988.0,2050
-1.0,-1.0,78.0,1244.0,2020
-1.0,-1.0,78.0,1244.0,2025
-1.0,-1.0,78.0,1244.0,2030
-1.0,-1.0,78.0,1244.0,2035
-1.0,-1.0,78.0,1244.0,2040
-1.0,-1.0,78.0,1244.0,2044
-1.0,-1.0,78.0,1244.0,2050
-1.0,-1.0,79.0,13662.0,2020
-1.0,-1.0,79.0,13869.0,2025
-1.0,-1.0,79.0,14076.0,2030
-1.0,-1.0,79.0,14282.0,2035
-1.0,-1.0,79.0,14489.0,2040
-1.0,-1.0,79.0,14655.0,2044
-1.0,-1.0,79.0,14903.0,2050
-1.0,-1.0,80.0,15252.0,2020
-1.0,-1.0,80.0,15560.0,2025
-1.0,-1.0,80.0,15869.0,2030
-1.0,-1.0,80.0,16178.0,2035
-1.0,-1.0,80.0,16486.0,2040
-1.0,-1.0,80.0,16733.0,2044
-1.0,-1.0,80.0,17103.0,2050
-1.0,-1.0,81.0,2740.0,2020
-1.0,-1.0,81.0,2748.0,2025
-1.0,-1.0,81.0,2756.0,2030
-1.0,-1.0,81.0,2764.0,2035
-1.0,-1.0,81.0,2772.0,2040
-1.0,-1.0,81.0,2778.0,2044
-1.0,-1.0,81.0,2788.0,2050
-1.0,-1.0,82.0,3505.0,2020
-1.0,-1.0,82.0,3672.0,2025
-1.0,-1.0,82.0,3840.0,2030
-1.0,-1.0,82.0,4007.0,2035
-1.0,-1.0,82.0,4174.0,2040
-1.0,-1.0,82.0,4308.0,2044
-1.0,-1.0,82.0,4509.0,2050
-1.0,-1.0,83.0,12691.0,2020
-1.0,-1.0,83.0,13684.0,2025
-1.0,-1.0,83.0,14677.0,2030
-1.0,-1.0,83.0,15670.0,2035
-1.0,-1.0,83.0,16663.0,2040
-1.0,-1.0,83.0,17457.0,2044
-1.0,-1.0,83.0,18649.0,2050
-1.0,-1.0,84.0,496.0,2020
-1.0,-1.0,84.0,500.0,2025
-1.0,-1.0,84.0,503.0,2030
-1.0,-1.0,84.0,506.0,2035
-1.0,-1.0,84.0,510.0,2040
-1.0,-1.0,84.0,513.0,2044
-1.0,-1.0,84.0,517.0,2050
-1.0,-1.0,85.0,18451.0,2020
-1.0,-1.0,85.0,18670.0,2025
-1.0,-1.0,85.0,18889.0,2030
-1.0,-1.0,85.0,19108.0,2035
-1.0,-1.0,85.0,19327.0,2040
-1.0,-1.0,85.0,19502.0,2044
-1.0,-1.0,85.0,19765.0,2050
-1.0,-1.0,86.0,15626.0,2020
-1.0,-1.0,86.0,16732.0,2025
-1.0,-1.0,86.0,17838.0,2030
-1.0,-1.0,86.0,18944.0,2035
-1.0,-1.0,86.0,20051.0,2040
-1.0,-1.0,86.0,20936.0,2044
-1.0,-1.0,86.0,22263.0,2050
-1.0,-1.0,87.0,6555.0,2020
-1.0,-1.0,87.0,6915.0,2025
-1.0,-1.0,87.0,7275.0,2030
-1.0,-1.0,87.0,7635.0,2035
-1.0,-1.0,87.0,7995.0,2040
-1.0,-1.0,87.0,8283.0,2044
-1.0,-1.0,87.0,8715.0,2050
-1.0,-1.0,88.0,2241.0,2020
-1.0,-1.0,88.0,2468.0,2025
-1.0,-1.0,88.0,2694.0,2030
-1.0,-1.0,88.0,2920.0,2035
-1.0,-1.0,88.0,3147.0,2040
-1.0,-1.0,88.0,3328.0,2044
-1.0,-1.0,88.0,3600.0,2050
-1.0,-1.0,89.0,54.0,2020
-1.0,-1.0,89.0,55.0,2025
-1.0,-1.0,89.0,57.0,2030
-1.0,-1.0,89.0,58.0,2035
-1.0,-1.0,89.0,59.0,2040
-1.0,-1.0,89.0,60.0,2044
-1.0,-1.0,89.0,62.0,2050
-1.0,-1.0,90.0,970.0,2020
-1.0,-1.0,90.0,1002.0,2025
-1.0,-1.0,90.0,1034.0,2030
-1.0,-1.0,90.0,1066.0,2035
-1.0,-1.0,90.0,1097.0,2040
-1.0,-1.0,90.0,1123.0,2044
-1.0,-1.0,90.0,1161.0,2050
-1.0,-1.0,91.0,2243.0,2020
-1.0,-1.0,91.0,2654.0,2025
-1.0,-1.0,91.0,3066.0,2030
-1.0,-1.0,91.0,3478.0,2035
-1.0,-1.0,91.0,3889.0,2040
-1.0,-1.0,91.0,4218.0,2044
-1.0,-1.0,91.0,4712.0,2050
-1.0,-1.0,92.0,12859.0,2020
-1.0,-1.0,92.0,13435.0,2025
-1.0,-1.0,92.0,14011.0,2030
-1.0,-1.0,92.0,14587.0,2035
-1.0,-1.0,92.0,15163.0,2040
-1.0,-1.0,92.0,15624.0,2044
-1.0,-1.0,92.0,16315.0,2050
-1.0,-1.0,93.0,2205.0,2020
-1.0,-1.0,93.0,2298.0,2025
-1.0,-1.0,93.0,2390.0,2030
-1.0,-1.0,93.0,2482.0,2035
-1.0,-1.0,93.0,2575.0,2040
-1.0,-1.0,93.0,2649.0,2044
-1.0,-1.0,93.0,2760.0,2050
-1.0,-1.0,94.0,1472.0,2020
-1.0,-1.0,94.0,1513.0,2025
-1.0,-1.0,94.0,1554.0,2030
-1.0,-1.0,94.0,1596.0,2035
-1.0,-1.0,94.0,1637.0,2040
-1.0,-1.0,94.0,1670.0,2044
-1.0,-1.0,94.0,1719.0,2050
-1.0,-1.0,95.0,2006.0,2020
-1.0,-1.0,95.0,2140.0,2025
-1.0,-1.0,95.0,2274.0,2030
-1.0,-1.0,95.0,2408.0,2035
-1.0,-1.0,95.0,2541.0,2040
-1.0,-1.0,95.0,2648.0,2044
-1.0,-1.0,95.0,2809.0,2050
-1.0,-1.0,96.0,188.0,2020
-1.0,-1.0,96.0,207.0,2025
-1.0,-1.0,96.0,227.0,2030
-1.0,-1.0,96.0,246.0,2035
-1.0,-1.0,96.0,265.0,2040
-1.0,-1.0,96.0,281.0,2044
-1.0,-1.0,96.0,304.0,2050
-1.0,-1.0,97.0,531.0,2020
-1.0,-1.0,97.0,546.0,2025
-1.0,-1.0,97.0,561.0,2030
-1.0,-1.0,97.0,576.0,2035
-1.0,-1.0,97.0,591.0,2040
-1.0,-1.0,97.0,603.0,2044
-1.0,-1.0,97.0,621.0,2050
-1.0,-1.0,98.0,80.0,2020
-1.0,-1.0,98.0,82.0,2025
-1.0,-1.0,98.0,84.0,2030
-1.0,-1.0,98.0,86.0,2035
-1.0,-1.0,98.0,89.0,2040
-1.0,-1.0,98.0,90.0,2044
-1.0,-1.0,98.0,93.0,2050
-1.0,-1.0,99.0,840.0,2020
-1.0,-1.0,99.0,842.0,2025
-1.0,-1.0,99.0,844.0,2030
-1.0,-1.0,99.0,846.0,2035
-1.0,-1.0,99.0,849.0,2040
-1.0,-1.0,99.0,850.0,2044
-1.0,-1.0,99.0,853.0,2050
-1.0,-1.0,100.0,85.0,2020
-1.0,-1.0,100.0,87.0,2025
-1.0,-1.0,100.0,90.0,2030
-1.0,-1.0,100.0,92.0,2035
-1.0,-1.0,100.0,94.0,2040
-1.0,-1.0,100.0,96.0,2044
-1.0,-1.0,100.0,99.0,2050
-1.0,-1.0,107.0,12824.0,2020
-1.0,-1.0,107.0,14348.0,2025
-1.0,-1.0,107.0,15872.0,2030
-1.0,-1.0,107.0,17396.0,2035
-1.0,-1.0,107.0,18921.0,2040
-1.0,-1.0,107.0,20140.0,2044
-1.0,-1.0,107.0,21969.0,2050
-1.0,-1.0,124.0,20812.0,2020
-1.0,-1.0,124.0,21762.0,2025
-1.0,-1.0,124.0,22713.0,2030
-1.0,-1.0,124.0,23663.0,2035
-1.0,-1.0,124.0,24613.0,2040
-1.0,-1.0,124.0,25374.0,2044
-1.0,-1.0,124.0,26514.0,2050
-1.0,-1.0,125.0,60241.0,2020
-1.0,-1.0,125.0,61639.0,2025
-1.0,-1.0,125.0,63036.0,2030
-1.0,-1.0,125.0,64434.0,2035
-1.0,-1.0,125.0,65832.0,2040
-1.0,-1.0,125.0,66950.0,2044
-1.0,-1.0,125.0,68627.0,2050
-1.0,-1.0,126.0,5157.0,2020
-1.0,-1.0,126.0,5334.0,2025
-1.0,-1.0,126.0,5511.0,2030
-1.0,-1.0,126.0,5688.0,2035
-1.0,-1.0,126.0,5865.0,2040
-1.0,-1.0,126.0,6007.0,2044
-1.0,-1.0,126.0,6219.0,2050
-1.0,-1.0,127.0,9851.0,2020
-1.0,-1.0,127.0,10320.0,2025
-1.0,-1.0,127.0,10790.0,2030
-1.0,-1.0,127.0,11260.0,2035
-1.0,-1.0,127.0,11729.0,2040
-1.0,-1.0,127.0,12105.0,2044
-1.0,-1.0,127.0,12668.0,2050
-1.0,-1.0,128.0,10393.0,2020
-1.0,-1.0,128.0,13450.0,2025
-1.0,-1.0,128.0,16508.0,2030
-1.0,-1.0,128.0,19566.0,2035
-1.0,-1.0,128.0,22623.0,2040
-1.0,-1.0,128.0,25069.0,2044
-1.0,-1.0,128.0,28738.0,2050
-1.0,-1.0,129.0,2274.0,2020
-1.0,-1.0,129.0,2348.0,2025
-1.0,-1.0,129.0,2423.0,2030
-1.0,-1.0,129.0,2498.0,2035
-1.0,-1.0,129.0,2572.0,2040
-1.0,-1.0,129.0,2632.0,2044
-1.0,-1.0,129.0,2721.0,2050
-1.0,-1.0,130.0,9095.0,2020
-1.0,-1.0,130.0,9154.0,2025
-1.0,-1.0,130.0,9213.0,2030
